,SYMBOL,EXPIRE_DATE,STRIKE,C_BID,C_ASK,C_IV,C_OI,C_VOLUME,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_LAST,UNDERLYING_LAST,P_BID,P_ASK,P_IV,P_OI,P_VOLUME,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_LAST,QUOTE_DATE,C_MID,P_MID,DTE,T,r,q,b
11178,SPXW,2026-06-18,6410,637.0,642.3,0.2168,0.0,0.0,0.7621,0.0004,11.7725,-1.1358,13.9685,0.0,6878.8799,118.3,118.9,0.216,2.0,0.0,-0.2383,0.0004,11.7725,-1.1358,-5.3076,105.5,2026-02-27,639.65,118.6,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1475,SPX,2026-06-18,6420,629.3,631.8,0.2146,0.0,0.0,0.7594,0.0004,11.8282,-1.1379,13.9404,0.0,6878.8799,118.9,120.0,0.2146,192.0,0.0,-0.241,0.0004,11.8282,-1.1379,-5.3659,108.88,2026-02-27,630.55,119.45,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11179,SPXW,2026-06-18,6420,628.9,633.9,0.2158,7.0,0.0,0.7588,0.0004,11.856,-1.139,13.9272,0.0,6878.8799,119.8,120.5,0.215,11.0,0.0,-0.2416,0.0004,11.856,-1.139,-5.379,119.44,2026-02-27,631.4,120.15,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1476,SPX,2026-06-18,6425,625.2,627.7,0.2141,2121.0,2.0,0.7578,0.0004,11.8699,-1.1395,13.9194,614.2,6878.8799,119.6,120.8,0.2141,3211.0,192.0,-0.2427,0.0004,11.8699,-1.1395,-5.4019,119.1,2026-02-27,626.45,120.19999999999999,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11180,SPXW,2026-06-18,6425,624.3,629.8,0.2153,2.0,0.0,0.7572,0.0004,11.8976,-1.1406,13.9062,598.68,6878.8799,120.6,121.3,0.2145,73.0,1.0,-0.2432,0.0004,11.8976,-1.1406,-5.415,129.89,2026-02-27,627.05,120.94999999999999,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1477,SPX,2026-06-18,6430,621.0,623.5,0.2139,1.0,0.0,0.7562,0.0004,11.9116,-1.1411,13.8982,693.75,6878.8799,120.4,121.6,0.2136,134.0,0.0,-0.2443,0.0004,11.9116,-1.1411,-5.4381,121.65,2026-02-27,622.25,121.0,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11181,SPXW,2026-06-18,6430,620.4,625.7,0.2148,250.0,0.0,0.7556,0.0004,11.9393,-1.1422,13.8849,0.0,6878.8799,121.4,122.1,0.2141,1.0,0.0,-0.2448,0.0004,11.9393,-1.1422,-5.4512,129.45,2026-02-27,623.05,121.75,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1478,SPX,2026-06-18,6440,612.8,615.2,0.2127,3.0,0.0,0.7528,0.0004,11.995,-1.1442,13.855,652.45,6878.8799,122.0,123.2,0.2126,136.0,0.0,-0.2476,0.0004,11.995,-1.1442,-5.5113,132.05,2026-02-27,614.0,122.6,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11182,SPXW,2026-06-18,6440,611.9,617.4,0.2138,0.0,0.0,0.7523,0.0004,12.0226,-1.1453,13.8418,0.0,6878.8799,123.0,123.7,0.2131,9.0,0.0,-0.2482,0.0004,12.0226,-1.1453,-5.5244,138.0,2026-02-27,614.65,123.35,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1479,SPX,2026-06-18,6450,604.8,606.8,0.2119,4802.0,0.0,0.7495,0.0004,12.0785,-1.1472,13.8108,638.8,6878.8799,123.7,124.7,0.2116,6757.0,0.0,-0.251,0.0004,12.0785,-1.1472,-5.5855,114.92,2026-02-27,605.8,124.2,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11183,SPXW,2026-06-18,6450,603.7,609.1,0.2128,2.0,0.0,0.7489,0.0004,12.106,-1.1483,13.7975,578.48,6878.8799,124.7,125.3,0.2121,94.0,11.0,-0.2515,0.0004,12.106,-1.1483,-5.5987,124.7,2026-02-27,606.4000000000001,125.0,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1480,SPX,2026-06-18,6460,596.3,598.8,0.2107,1.0,0.0,0.7461,0.0004,12.1621,-1.1501,13.7653,695.33,6878.8799,125.4,126.5,0.2107,82.0,0.0,-0.2544,0.0004,12.1621,-1.1501,-5.661,124.9,2026-02-27,597.55,125.95,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11184,SPXW,2026-06-18,6460,595.5,600.9,0.2118,0.0,0.0,0.7455,0.0004,12.1895,-1.1512,13.7519,0.0,6878.8799,126.3,127.0,0.2111,8.0,0.0,-0.2549,0.0004,12.1895,-1.1512,-5.6742,116.1,2026-02-27,598.2,126.65,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1481,SPX,2026-06-18,6470,588.6,590.5,0.2099,0.0,0.0,0.7426,0.0004,12.2459,-1.153,13.7185,0.0,6878.8799,127.1,128.2,0.2097,330.0,0.0,-0.2579,0.0004,12.2459,-1.153,-5.7379,147.79,2026-02-27,589.55,127.64999999999999,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11185,SPXW,2026-06-18,6470,587.3,592.7,0.2108,0.0,0.0,0.742,0.0004,12.2732,-1.154,13.705,0.0,6878.8799,128.0,128.7,0.2102,11.0,0.0,-0.2584,0.0004,12.2732,-1.154,-5.7511,114.4,2026-02-27,590.0,128.35,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1482,SPX,2026-06-18,6475,584.5,586.4,0.2094,654.0,0.0,0.7409,0.0004,12.2878,-1.1543,13.6945,641.26,6878.8799,127.9,129.0,0.2092,4977.0,50.0,-0.2596,0.0004,12.2878,-1.1543,-5.7768,130.7,2026-02-27,585.45,128.45,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11186,SPXW,2026-06-18,6475,583.7,588.7,0.2103,0.0,0.0,0.7403,0.0004,12.3151,-1.1554,13.681,0.0,6878.8799,128.9,129.5,0.2096,50.0,4.0,-0.2601,0.0004,12.3151,-1.1554,-5.7901,136.23,2026-02-27,586.2,129.2,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1483,SPX,2026-06-18,6480,580.6,582.3,0.2089,0.0,0.0,0.7391,0.0004,12.3298,-1.1557,13.6702,0.0,6878.8799,128.8,129.9,0.2087,58.0,0.0,-0.2614,0.0004,12.3298,-1.1557,-5.8162,147.41,2026-02-27,581.45,129.35000000000002,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11187,SPXW,2026-06-18,6480,579.2,584.6,0.2098,0.0,0.0,0.7385,0.0004,12.3571,-1.1567,13.6567,0.0,6878.8799,129.7,130.4,0.2091,20.0,0.0,-0.2619,0.0004,12.3571,-1.1567,-5.8295,127.57,2026-02-27,581.9000000000001,130.05,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1484,SPX,2026-06-18,6490,572.3,574.2,0.2079,0.0,3.0,0.7355,0.0004,12.4137,-1.1583,13.6204,560.5,6878.8799,130.4,131.6,0.2077,210.0,0.0,-0.2649,0.0004,12.4137,-1.1583,-5.896,113.9,2026-02-27,573.25,131.0,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11188,SPXW,2026-06-18,6490,571.0,576.4,0.2088,3.0,0.0,0.735,0.0004,12.4409,-1.1594,13.6068,618.45,6878.8799,131.5,132.1,0.2082,10.0,0.0,-0.2655,0.0004,12.4409,-1.1594,-5.9094,117.5,2026-02-27,573.7,131.8,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1485,SPX,2026-06-18,6500,564.2,565.9,0.2069,15034.0,5.0,0.7319,0.0004,12.4976,-1.1608,13.569,564.72,6878.8799,132.2,133.5,0.2068,24927.0,2657.0,-0.2685,0.0004,12.4976,-1.1608,-5.9774,132.61,2026-02-27,565.05,132.85,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11189,SPXW,2026-06-18,6500,562.9,568.3,0.2079,54.0,0.0,0.7313,0.0004,12.5247,-1.1618,13.5554,609.99,6878.8799,133.2,133.9,0.2072,335.0,147.0,-0.2691,0.0004,12.5247,-1.1618,-5.9908,133.81,2026-02-27,565.5999999999999,133.55,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1486,SPX,2026-06-18,6510,556.2,558.0,0.2059,4.0,0.0,0.7283,0.0004,12.5813,-1.1632,13.5162,561.8,6878.8799,134.0,135.1,0.2057,150.0,1.0,-0.2722,0.0004,12.5813,-1.1632,-6.0602,137.4,2026-02-27,557.1,134.55,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11190,SPXW,2026-06-18,6510,554.9,560.2,0.2068,0.0,0.0,0.7277,0.0004,12.6083,-1.1642,13.5025,0.0,6878.8799,135.0,135.7,0.2062,1.0,1.0,-0.2727,0.0004,12.6083,-1.1642,-6.0737,137.63,2026-02-27,557.55,135.35,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1487,SPX,2026-06-18,6520,548.0,549.9,0.2049,1.0,0.0,0.7246,0.0004,12.6646,-1.1655,13.462,635.3,6878.8799,135.8,136.9,0.2048,86.0,2.0,-0.2759,0.0004,12.6646,-1.1655,-6.1445,139.3,2026-02-27,548.95,136.35000000000002,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11191,SPXW,2026-06-18,6520,546.8,552.2,0.2058,0.0,0.0,0.724,0.0004,12.6914,-1.1665,13.4482,0.0,6878.8799,136.9,137.5,0.2052,11.0,1.0,-0.2764,0.0004,12.6914,-1.1665,-6.158,139.51,2026-02-27,549.5,137.2,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1488,SPX,2026-06-18,6525,544.0,545.9,0.2044,879.0,0.0,0.7227,0.0004,12.7061,-1.1666,13.4343,646.02,6878.8799,136.7,138.1,0.2042,3753.0,10.0,-0.2778,0.0004,12.7061,-1.1666,-6.1871,142.9,2026-02-27,544.95,137.39999999999998,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11192,SPXW,2026-06-18,6525,542.8,548.1,0.2053,2.0,0.0,0.7221,0.0004,12.7327,-1.1676,13.4207,519.01,6878.8799,137.8,138.5,0.2047,62.0,1.0,-0.2783,0.0004,12.7327,-1.1676,-6.2005,145.1,2026-02-27,545.45,138.15,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1489,SPX,2026-06-18,6530,540.0,541.8,0.2039,2.0,1.0,0.7208,0.0004,12.7474,-1.1677,13.4065,528.5,6878.8799,137.6,139.0,0.2037,150.0,5.0,-0.2797,0.0004,12.7474,-1.1677,-6.2299,145.6,2026-02-27,540.9,138.3,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11193,SPXW,2026-06-18,6530,539.2,544.1,0.2049,0.0,0.0,0.7202,0.0004,12.7739,-1.1687,13.3928,0.0,6878.8799,138.7,139.4,0.2042,8.0,0.0,-0.2802,0.0004,12.7739,-1.1687,-6.2434,121.85,2026-02-27,541.6500000000001,139.05,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1490,SPX,2026-06-18,6540,532.1,533.8,0.2029,2.0,0.0,0.717,0.0004,12.8293,-1.1697,13.3499,620.07,6878.8799,139.6,140.6,0.2027,171.0,0.0,-0.2835,0.0004,12.8293,-1.1697,-6.3165,138.7,2026-02-27,532.95,140.1,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11194,SPXW,2026-06-18,6540,530.8,536.1,0.2038,0.0,0.0,0.7164,0.0004,12.8557,-1.1707,13.3363,0.0,6878.8799,140.6,141.3,0.2032,8.0,0.0,-0.284,0.0004,12.8557,-1.1707,-6.3299,138.9,2026-02-27,533.45,140.95,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1491,SPX,2026-06-18,6550,524.1,525.7,0.2019,8499.0,0.0,0.7131,0.0004,12.9105,-1.1717,13.2924,533.7,6878.8799,141.4,142.7,0.2019,4812.0,78.0,-0.2874,0.0004,12.9105,-1.1717,-6.404,144.5,2026-02-27,524.9000000000001,142.05,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11195,SPXW,2026-06-18,6550,522.8,528.1,0.2028,7.0,0.0,0.7125,0.0004,12.9366,-1.1726,13.2789,504.73,6878.8799,142.5,143.2,0.2022,61.0,2.0,-0.2879,0.0004,12.9366,-1.1726,-6.4174,152.32,2026-02-27,525.45,142.85,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1492,SPX,2026-06-18,6560,516.2,517.9,0.2009,2.0,2.0,0.7092,0.0004,12.9906,-1.1735,13.234,504.8,6878.8799,143.4,144.5,0.2008,184.0,2.0,-0.2913,0.0004,12.9906,-1.1735,-6.4924,149.6,2026-02-27,517.05,143.95,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11196,SPXW,2026-06-18,6560,515.3,520.2,0.2018,0.0,0.0,0.7086,0.0004,13.0165,-1.1744,13.2206,0.0,6878.8799,144.4,145.1,0.2012,3.0,0.0,-0.2918,0.0004,13.0165,-1.1744,-6.5056,133.3,2026-02-27,517.75,144.75,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1493,SPX,2026-06-18,6570,508.1,510.0,0.1999,1.0,0.0,0.7052,0.0005,13.0699,-1.1751,13.1749,496.66,6878.8799,145.2,146.4,0.1998,102.0,0.0,-0.2953,0.0005,13.0699,-1.1751,-6.5816,143.2,2026-02-27,509.05,145.8,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11197,SPXW,2026-06-18,6570,507.4,512.3,0.2008,0.0,0.0,0.7046,0.0005,13.0955,-1.1761,13.1616,0.0,6878.8799,146.4,147.1,0.2002,7.0,5.0,-0.2958,0.0005,13.0955,-1.1761,-6.5947,152.1,2026-02-27,509.84999999999997,146.75,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1494,SPX,2026-06-18,6575,504.3,506.1,0.1994,481.0,0.0,0.7032,0.0005,13.1092,-1.1759,13.145,589.7,6878.8799,146.2,147.4,0.1993,2139.0,2.0,-0.2973,0.0005,13.1092,-1.1759,-6.6265,155.0,2026-02-27,505.20000000000005,146.8,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11198,SPXW,2026-06-18,6575,503.1,508.3,0.2003,17.0,0.0,0.7026,0.0005,13.1347,-1.1769,13.1317,498.8,6878.8799,147.3,148.0,0.1998,74.0,0.0,-0.2978,0.0005,13.1347,-1.1769,-6.6395,141.3,2026-02-27,505.70000000000005,147.65,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1495,SPX,2026-06-18,6580,500.4,502.1,0.1989,3.0,0.0,0.7011,0.0005,13.1482,-1.1767,13.1149,602.21,6878.8799,147.2,148.4,0.1988,169.0,7.0,-0.2993,0.0005,13.1482,-1.1767,-6.6716,156.5,2026-02-27,501.25,147.8,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11199,SPXW,2026-06-18,6580,499.1,504.4,0.1998,125.0,0.0,0.7006,0.0005,13.1736,-1.1776,13.1017,0.0,6878.8799,148.3,149.0,0.1992,0.0,0.0,-0.2999,0.0005,13.1736,-1.1776,-6.6846,0.0,2026-02-27,501.75,148.65,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1496,SPX,2026-06-18,6585,496.2,498.2,0.1982,0.0,0.0,0.6991,0.0005,13.1871,-1.1774,13.0846,0.0,6878.8799,148.2,149.4,0.1982,1.0,0.0,-0.3014,0.0005,13.1871,-1.1774,-6.7169,149.1,2026-02-27,497.2,148.8,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
1497,SPX,2026-06-18,6590,492.5,494.2,0.198,3.0,0.0,0.697,0.0005,13.2257,-1.1781,13.054,551.86,6878.8799,149.2,150.4,0.1978,218.0,0.0,-0.3034,0.0005,13.2257,-1.1781,-6.7625,140.7,2026-02-27,493.35,149.8,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11200,SPXW,2026-06-18,6590,491.3,496.5,0.1988,0.0,0.0,0.6964,0.0005,13.2509,-1.179,13.0409,0.0,6878.8799,150.4,151.1,0.1982,2.0,0.0,-0.304,0.0005,13.2509,-1.179,-6.7754,148.08,2026-02-27,493.9,150.75,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1498,SPX,2026-06-18,6595,488.4,490.3,0.1973,0.0,0.0,0.695,0.0005,13.2642,-1.1788,13.0231,0.0,6878.8799,150.2,151.4,0.1972,0.0,0.0,-0.3055,0.0005,13.2642,-1.1788,-6.8083,0.0,2026-02-27,489.35,150.8,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
1499,SPX,2026-06-18,6600,484.7,486.3,0.1969,9895.0,24.0,0.6929,0.0005,13.3025,-1.1794,12.992,471.55,6878.8799,151.4,152.6,0.1968,15034.0,2399.0,-0.3076,0.0005,13.3025,-1.1794,-6.8544,155.24,2026-02-27,485.5,152.0,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11201,SPXW,2026-06-18,6600,485.8,486.7,0.1973,37.0,0.0,0.6923,0.0005,13.3275,-1.1803,12.979,481.8,6878.8799,152.4,153.1,0.1972,478.0,33.0,-0.3081,0.0005,13.3275,-1.1803,-6.8673,158.35,2026-02-27,486.25,152.75,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1500,SPX,2026-06-18,6605,480.6,482.5,0.1964,0.0,0.0,0.6908,0.0005,13.3406,-1.18,12.9606,0.0,6878.8799,152.4,153.5,0.1962,18.0,0.0,-0.3097,0.0005,13.3406,-1.18,-6.9009,134.1,2026-02-27,481.55,152.95,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
1501,SPX,2026-06-18,6610,476.9,478.6,0.196,2.0,0.0,0.6886,0.0005,13.3786,-1.1805,12.9288,570.47,6878.8799,153.2,154.8,0.1958,168.0,2.0,-0.3118,0.0005,13.3786,-1.1805,-6.9477,161.5,2026-02-27,477.75,154.0,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11202,SPXW,2026-06-18,6610,478.0,478.8,0.1962,1.0,6.0,0.6881,0.0005,13.4034,-1.1814,12.9158,466.6,6878.8799,154.5,155.2,0.1962,0.0,0.0,-0.3123,0.0005,13.4034,-1.1814,-6.9605,0.0,2026-02-27,478.4,154.85,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1502,SPX,2026-06-18,6615,472.8,474.7,0.1952,0.0,0.0,0.6865,0.0005,13.4165,-1.181,12.8966,0.0,6878.8799,154.3,155.6,0.1952,8.0,0.0,-0.314,0.0005,13.4165,-1.181,-6.9949,134.8,2026-02-27,473.75,154.95,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
1503,SPX,2026-06-18,6620,468.9,470.9,0.1949,2.0,0.0,0.6844,0.0005,13.4542,-1.1815,12.864,547.34,6878.8799,155.4,156.9,0.1948,366.0,202.0,-0.3161,0.0005,13.4542,-1.1815,-7.0425,160.58,2026-02-27,469.9,156.15,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11203,SPXW,2026-06-18,6620,470.3,471.2,0.1952,0.0,9.0,0.6838,0.0005,13.4788,-1.1824,12.851,458.4,6878.8799,156.6,157.3,0.1952,16.0,0.0,-0.3166,0.0005,13.4788,-1.1824,-7.0552,176.2,2026-02-27,470.75,156.95,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1504,SPX,2026-06-18,6625,465.3,466.9,0.1945,2323.0,0.0,0.6822,0.0005,13.4918,-1.1819,12.831,478.56,6878.8799,156.6,158.0,0.1943,6141.0,155.0,-0.3183,0.0005,13.4918,-1.1819,-7.0905,166.7,2026-02-27,466.1,157.3,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11204,SPXW,2026-06-18,6625,466.4,467.2,0.1947,38.0,12.0,0.6816,0.0005,13.5164,-1.1828,12.818,455.2,6878.8799,157.6,158.4,0.1947,79.0,0.0,-0.3188,0.0005,13.5164,-1.1828,-7.1032,158.4,2026-02-27,466.79999999999995,158.0,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1505,SPX,2026-06-18,6630,461.4,463.1,0.1939,1.0,0.0,0.68,0.0005,13.5292,-1.1823,12.7975,554.47,6878.8799,157.5,158.8,0.1938,2328.0,47.0,-0.3204,0.0005,13.5292,-1.1823,-7.139,158.85,2026-02-27,462.25,158.15,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11205,SPXW,2026-06-18,6630,462.5,463.4,0.1942,8.0,0.0,0.6795,0.0005,13.5537,-1.1832,12.7846,492.0,6878.8799,158.7,159.4,0.1942,4.0,0.0,-0.3209,0.0005,13.5537,-1.1832,-7.1517,175.5,2026-02-27,462.95,159.05,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1506,SPX,2026-06-18,6635,457.3,459.3,0.1932,1.0,3.0,0.6778,0.0005,13.5666,-1.1827,12.7636,447.0,6878.8799,158.6,160.0,0.1933,8.0,20.0,-0.3226,0.0005,13.5666,-1.1827,-7.1879,159.85,2026-02-27,458.3,159.3,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
1507,SPX,2026-06-18,6640,453.7,455.4,0.1929,3.0,0.0,0.6756,0.0005,13.6037,-1.183,12.7292,468.69,6878.8799,159.8,161.0,0.1928,295.0,14.0,-0.3248,0.0005,13.6037,-1.183,-7.2373,163.1,2026-02-27,454.54999999999995,160.4,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11206,SPXW,2026-06-18,6640,454.8,455.7,0.1932,1.0,0.0,0.6751,0.0005,13.628,-1.1839,12.7162,0.0,6878.8799,160.9,161.6,0.1932,10.0,0.0,-0.3253,0.0005,13.628,-1.1839,-7.25,158.2,2026-02-27,455.25,161.25,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1508,SPX,2026-06-18,6645,449.7,451.6,0.1924,0.0,0.0,0.6734,0.0005,13.6407,-1.1833,12.6942,0.0,6878.8799,160.8,162.1,0.1923,16.0,0.0,-0.327,0.0005,13.6407,-1.1833,-7.2872,149.9,2026-02-27,450.65,161.45,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
1509,SPX,2026-06-18,6650,445.8,447.6,0.1919,5301.0,5.0,0.6712,0.0005,13.6775,-1.1835,12.6588,435.24,6878.8799,162.0,163.2,0.1919,6462.0,10.0,-0.3293,0.0005,13.6775,-1.1835,-7.3376,165.4,2026-02-27,446.70000000000005,162.6,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11207,SPXW,2026-06-18,6650,447.2,448.0,0.1922,30.0,12.0,0.6706,0.0005,13.7016,-1.1844,12.646,441.0,6878.8799,163.1,163.8,0.1922,130.0,12.0,-0.3298,0.0005,13.7016,-1.1844,-7.3503,172.6,2026-02-27,447.6,163.45,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1510,SPX,2026-06-18,6655,442.0,444.0,0.1913,0.0,0.0,0.6689,0.0005,13.7142,-1.1837,12.623,0.0,6878.8799,163.0,164.6,0.1913,7.0,0.0,-0.3315,0.0005,13.7142,-1.1837,-7.3885,0.0,2026-02-27,443.0,163.8,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
1511,SPX,2026-06-18,6660,438.2,440.1,0.1909,1.0,0.0,0.6666,0.0005,13.7505,-1.1839,12.5866,521.44,6878.8799,164.2,165.7,0.1908,115.0,1.0,-0.3338,0.0005,13.7505,-1.1839,-7.4399,171.7,2026-02-27,439.15,164.95,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11208,SPXW,2026-06-18,6660,439.5,440.4,0.1912,4.0,10.0,0.6661,0.0005,13.7744,-1.1847,12.5737,430.0,6878.8799,165.4,166.1,0.1912,11.0,0.0,-0.3343,0.0005,13.7744,-1.1847,-7.4526,190.2,2026-02-27,439.95,165.75,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1512,SPX,2026-06-18,6665,434.4,436.3,0.1903,0.0,0.0,0.6644,0.0005,13.7867,-1.184,12.5498,0.0,6878.8799,165.3,166.6,0.1902,1.0,0.0,-0.3361,0.0005,13.7867,-1.184,-7.4917,167.8,2026-02-27,435.35,165.95,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
1513,SPX,2026-06-18,6670,430.8,432.6,0.1899,23.0,0.0,0.6621,0.0005,13.8225,-1.1841,12.5125,439.8,6878.8799,166.4,167.7,0.1898,95.0,0.0,-0.3384,0.0005,13.8225,-1.1841,-7.544,173.9,2026-02-27,431.70000000000005,167.05,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11209,SPXW,2026-06-18,6670,432.0,432.9,0.1902,4.0,0.0,0.6615,0.0005,13.8462,-1.1849,12.4997,436.1,6878.8799,167.7,168.4,0.1902,0.0,0.0,-0.3389,0.0005,13.8462,-1.1849,-7.5566,0.0,2026-02-27,432.45,168.05,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1514,SPX,2026-06-18,6675,427.1,428.8,0.1894,2188.0,0.0,0.6597,0.0005,13.858,-1.1841,12.4748,479.08,6878.8799,167.7,168.9,0.1893,7285.0,100.0,-0.3407,0.0005,13.858,-1.1841,-7.5967,179.0,2026-02-27,427.95000000000005,168.3,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11210,SPXW,2026-06-18,6675,428.2,429.0,0.1897,40.0,0.0,0.6592,0.0005,13.8816,-1.1849,12.462,436.2,6878.8799,168.8,169.6,0.1897,118.0,0.0,-0.3412,0.0005,13.8816,-1.1849,-7.6093,156.29,2026-02-27,428.6,169.2,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1515,SPX,2026-06-18,6680,423.3,425.0,0.1889,5.0,0.0,0.6574,0.0005,13.8932,-1.1841,12.4368,422.2,6878.8799,168.8,170.1,0.1888,45.0,0.0,-0.343,0.0005,13.8932,-1.1841,-7.6497,154.8,2026-02-27,424.15,169.45,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
11211,SPXW,2026-06-18,6680,424.4,425.2,0.1892,0.0,35.0,0.6569,0.0005,13.9166,-1.1849,12.4242,419.6,6878.8799,170.0,170.7,0.1892,5.0,20.0,-0.3435,0.0005,13.9166,-1.1849,-7.6621,180.4,2026-02-27,424.79999999999995,170.35,111,0.3041095890410959,0.040268843485883256,0.01236902129612222,0.027899822189761038
1516,SPX,2026-06-18,6685,419.3,421.2,0.1882,0.0,0.0,0.6551,0.0005,13.9281,-1.184,12.3984,0.0,6878.8799,169.9,171.5,0.1883,251.0,1.0,-0.3454,0.0005,13.9281,-1.184,-7.7031,182.18,2026-02-27,420.25,170.7,111,0.3033675799086758,0.04046093256184359,0.012453228841292473,0.028007703720551117
